gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,age_group
2,0,0.49,4,3,0,8.99,1,3,2,0.1,2,4
2,1,11.61,21,2,1,17.99,0,0,4,0.53,4,4
0,1,17.58,33,2,1,17.99,0,1,2,0.52,6,0
2,0,1.71,56,4,3,8.99,1,1,3,0.03,1,0
2,0,9.33,51,4,0,8.99,1,3,4,0.18,5,2
0,2,4.28,36,2,1,13.99,1,4,4,0.12,5,2
1,1,13.12,47,1,2,17.99,1,1,5,0.27,3,4
0,0,21.67,45,2,3,8.99,0,2,4,0.47,6,2
2,1,27.9,38,0,1,17.99,0,2,1,0.72,2,0
2,0,5.91,53,3,0,8.99,1,0,2,0.11,6,0
0,0,25.79,55,1,4,8.99,1,2,2,0.46,0,4
1,0,25.49,35,5,2,8.99,0,1,3,0.71,5,4
1,2,4.87,59,4,2,13.99,1,0,3,0.08,0,4
2,1,17.1,28,0,3,17.99,0,2,4,0.59,0,4
0,2,0.91,44,5,3,13.99,1,2,3,0.02,4,2
0,0,26.03,26,5,0,8.99,0,3,5,0.96,4,2
0,1,11.57,11,5,1,17.99,0,2,3,0.96,2,0
2,0,11.84,40,0,3,8.99,1,2,1,0.29,0,4
2,0,21.08,27,0,2,8.99,0,2,2,0.75,0,0
2,2,0.96,46,4,0,13.99,1,4,4,0.02,6,0
2,0,7.72,31,5,3,8.99,1,1,5,0.24,1,0
2,0,0.7,25,0,0,8.99,1,1,5,0.03,0,0
0,2,12.34,32,1,0,13.99,1,3,3,0.37,6,2
1,2,1.89,24,2,3,13.99,1,0,1,0.08,5,4
0,0,11.4,50,1,0,8.99,1,2,5,0.22,5,4
1,1,2.75,5,1,3,17.99,1,1,1,0.46,3,3
2,2,3.54,45,4,2,13.99,1,2,5,0.08,4,3
0,0,7.82,34,3,2,8.99,1,2,2,0.22,1,2
0,1,4.01,55,5,1,17.99,1,2,4,0.07,3,1
1,0,5.42,43,0,4,8.99,1,3,4,0.12,3,4
1,1,17.85,57,2,0,17.99,1,1,3,0.31,6,0
1,2,3.57,60,3,2,13.99,1,1,4,0.06,4,4
1,2,0.86,23,1,4,13.99,0,2,4,0.04,4,0
0,0,15.8,57,4,2,8.99,1,0,1,0.27,2,0
0,2,10.36,52,0,2,13.99,0,0,4,0.2,4,4
2,2,7.51,28,2,1,13.99,0,3,1,0.26,2,0
2,0,2.36,10,0,2,8.99,1,4,3,0.21,0,4
0,0,9.35,56,0,4,8.99,1,1,5,0.16,6,0
0,2,18.18,48,1,3,13.99,1,3,3,0.37,5,3
0,0,11.02,47,4,3,8.99,1,1,4,0.23,5,0
0,2,7.07,21,1,0,13.99,0,1,1,0.32,4,4
0,1,8.44,47,1,1,17.99,1,1,4,0.18,6,4
1,2,26.72,35,4,3,13.99,0,4,5,0.74,3,1
0,2,1.45,27,3,0,13.99,0,2,5,0.05,5,1
2,0,0.04,2,5,4,8.99,1,0,4,0.01,0,0
1,1,3.26,32,2,2,17.99,1,4,2,0.1,0,3
0,1,6.24,17,3,4,17.99,0,4,1,0.35,3,2
1,0,21.02,45,1,0,8.99,1,3,1,0.46,3,4
2,2,1.46,44,2,1,13.99,1,0,3,0.03,2,0
1,0,7.42,22,0,0,8.99,1,4,1,0.32,2,1
0,0,9.89,39,1,2,8.99,1,3,4,0.25,6,0
0,2,5.78,47,0,0,13.99,1,2,3,0.12,0,1
0,2,0.22,52,4,4,13.99,1,4,4,0.0,2,4
2,2,20.75,51,1,0,13.99,0,0,4,0.4,2,4
2,0,3.53,56,3,0,8.99,1,1,1,0.06,1,0
1,0,7.6,38,4,1,8.99,1,4,1,0.19,5,2
1,0,11.25,9,5,2,8.99,0,2,1,1.12,0,0
0,1,9.92,25,3,0,17.99,0,3,2,0.38,6,3
0,1,0.12,9,2,3,17.99,1,1,2,0.01,5,4
1,2,11.46,54,3,1,13.99,1,3,4,0.21,3,4
1,1,13.95,53,3,1,17.99,0,0,4,0.26,4,4
0,0,24.97,53,1,3,8.99,1,3,5,0.46,4,2
0,2,33.25,34,5,1,13.99,0,2,3,0.95,2,4
1,2,3.62,20,5,4,13.99,1,3,1,0.17,6,3
0,1,1.62,60,0,3,17.99,1,2,3,0.03,3,2
0,1,7.53,28,4,0,17.99,0,2,2,0.26,1,0
1,0,5.07,41,5,3,8.99,1,2,2,0.12,4,4
1,1,6.61,54,2,1,17.99,1,4,2,0.12,1,2
1,1,27.23,45,4,2,17.99,0,4,2,0.59,2,1
0,1,20.14,40,0,0,17.99,0,4,3,0.49,3,0
1,0,11.32,48,0,3,8.99,1,0,2,0.23,6,4
2,1,1.92,44,5,3,17.99,1,3,2,0.04,2,4
0,1,0.82,59,5,4,17.99,1,4,3,0.01,0,3
0,2,6.72,15,3,0,13.99,0,4,5,0.42,1,4
2,1,16.67,11,1,4,17.99,0,1,1,1.39,0,4
1,2,15.29,23,1,4,13.99,0,0,5,0.64,2,4
0,1,1.09,6,5,1,17.99,1,0,1,0.16,4,2
0,0,17.28,18,0,2,8.99,0,4,4,0.91,2,4
2,1,5.52,29,5,0,17.99,0,1,4,0.18,2,1
2,0,22.17,51,2,1,8.99,1,3,2,0.43,3,1
1,1,0.98,55,4,2,17.99,1,2,2,0.02,1,0
1,0,20.87,45,4,4,8.99,1,4,1,0.45,3,4
0,0,3.59,42,0,3,8.99,1,3,4,0.08,6,2
0,2,8.85,20,4,1,13.99,0,4,4,0.42,3,3
1,0,7.09,21,0,3,8.99,1,2,1,0.32,0,0
2,0,1.21,4,4,0,8.99,1,3,2,0.24,0,4
0,2,2.26,48,0,0,13.99,1,4,1,0.05,0,3
2,1,16.71,12,3,0,17.99,0,0,3,1.29,6,4
1,0,2.89,27,0,2,8.99,1,4,4,0.1,4,2
0,0,3.08,53,3,0,8.99,1,3,2,0.06,1,0
2,1,7.44,32,5,4,17.99,0,0,4,0.23,1,0
1,2,18.93,42,0,3,13.99,1,3,5,0.44,5,2
2,1,9.71,47,0,0,17.99,0,4,4,0.2,2,2
1,1,1.61,59,3,0,17.99,1,0,2,0.03,4,4
0,1,4.2,37,0,1,17.99,1,1,1,0.11,1,2
2,0,15.24,16,1,4,8.99,0,1,5,0.9,1,2
1,1,5.93,51,1,0,17.99,1,1,1,0.11,4,0
2,2,9.61,50,3,2,13.99,1,1,4,0.19,3,4
0,2,17.61,60,5,1,13.99,1,4,1,0.29,6,0
0,0,5.49,41,4,0,8.99,1,2,3,0.13,2,4
0,2,7.66,57,1,0,13.99,1,1,1,0.13,0,0
0,2,4.88,39,4,2,13.99,1,0,4,0.12,4,4
0,2,12.58,16,4,0,13.99,0,0,4,0.74,4,0
2,1,14.54,22,3,4,17.99,0,2,2,0.63,3,0
0,0,9.44,46,1,4,8.99,1,4,2,0.2,0,4
2,0,5.84,42,2,2,8.99,1,1,1,0.14,4,4
1,1,0.74,20,2,1,17.99,1,2,3,0.04,6,2
0,0,12.37,44,4,2,8.99,1,3,3,0.27,3,4
1,2,5.16,53,3,0,13.99,0,2,5,0.1,5,2
0,1,14.52,24,0,3,17.99,0,2,2,0.58,6,2
1,0,6.11,35,1,2,8.99,1,0,3,0.17,6,4
1,0,11.19,40,2,3,8.99,1,4,2,0.27,0,1
2,2,0.67,22,4,3,13.99,1,3,5,0.03,3,4
1,2,12.66,34,3,0,13.99,1,4,1,0.36,2,0
1,1,5.04,22,2,0,17.99,0,2,1,0.22,0,3
1,1,1.75,12,2,0,17.99,0,0,5,0.13,3,0
1,0,13.29,45,4,4,8.99,1,2,2,0.29,5,0
0,0,19.86,26,2,0,8.99,0,2,5,0.74,6,0
0,2,7.4,49,0,0,13.99,1,1,2,0.15,4,2
1,2,5.73,37,0,1,13.99,1,2,1,0.15,2,4
0,1,1.84,9,3,1,17.99,1,1,2,0.18,1,0
2,2,4.36,9,1,4,13.99,1,4,2,0.44,0,0
2,2,0.08,35,2,1,13.99,1,3,1,0.0,1,0
1,1,10.11,52,5,4,17.99,1,0,1,0.19,2,0
2,1,12.72,15,2,4,17.99,0,2,1,0.8,0,3
0,2,15.45,11,2,2,13.99,0,0,1,1.29,6,4
1,1,2.84,35,3,0,17.99,1,2,2,0.08,0,0
1,0,4.64,30,2,3,8.99,1,1,3,0.15,6,4
1,1,11.69,23,1,3,17.99,0,3,3,0.49,3,0
2,2,14.09,57,0,2,13.99,0,2,4,0.24,0,0
1,2,3.17,24,4,4,13.99,0,4,5,0.13,1,4
0,0,6.03,42,2,2,8.99,1,0,3,0.14,3,4
2,2,1.6,7,1,4,13.99,0,2,4,0.2,6,4
1,0,16.96,53,3,4,8.99,1,3,1,0.31,0,3
2,0,1.06,37,1,0,8.99,1,1,1,0.03,1,0
0,2,6.61,26,4,4,13.99,0,3,3,0.24,0,2
0,1,20.01,30,0,4,17.99,0,4,2,0.65,4,1
2,0,9.99,34,2,3,8.99,1,4,3,0.29,3,2
2,1,8.53,36,2,1,17.99,1,1,4,0.23,5,4
0,1,4.9,23,4,0,17.99,1,3,5,0.2,1,2
1,2,8.6,47,0,2,13.99,1,4,2,0.18,0,0
1,1,7.25,36,4,4,17.99,0,0,5,0.2,1,0
1,1,2.28,47,1,4,17.99,1,1,3,0.05,3,2
2,2,18.09,34,2,3,13.99,0,3,4,0.52,0,4
0,1,9.37,16,5,4,17.99,0,1,5,0.55,3,2
0,0,6.21,40,5,3,8.99,1,2,5,0.15,6,2
0,1,1.37,36,3,0,17.99,1,4,5,0.04,0,1
1,2,8.27,59,2,0,13.99,0,2,4,0.14,5,2
0,2,26.58,36,4,0,13.99,0,2,4,0.72,5,1
0,0,9.11,51,5,1,8.99,1,4,3,0.18,1,4
2,1,12.34,30,0,3,17.99,0,2,5,0.4,1,0
0,0,6.71,7,5,4,8.99,0,1,5,0.84,6,4
1,2,8.51,55,5,1,13.99,1,3,4,0.15,6,2
0,0,6.75,37,5,0,8.99,1,3,2,0.18,1,0
1,2,7.67,53,5,3,13.99,1,1,3,0.14,2,4
2,1,16.6,23,1,1,17.99,0,1,3,0.69,3,2
2,1,0.44,27,4,3,17.99,1,1,3,0.02,3,2
2,0,10.24,19,0,3,8.99,0,4,2,0.51,1,2
1,0,25.24,43,5,3,8.99,0,2,5,0.57,1,2
1,1,1.48,10,1,4,17.99,0,0,4,0.13,5,0
1,2,5.43,46,0,3,13.99,0,4,5,0.12,2,0
2,0,6.84,40,3,4,8.99,1,1,2,0.17,6,2
0,1,1.3,44,3,2,17.99,1,4,5,0.03,5,2
1,2,17.33,59,4,3,13.99,0,2,5,0.29,1,2
1,0,0.61,3,1,1,8.99,1,4,3,0.15,2,3
0,1,2.2,39,4,3,17.99,1,2,2,0.06,1,0
1,0,5.31,52,5,2,8.99,1,4,4,0.1,0,1
0,1,16.33,43,2,1,17.99,1,3,1,0.37,1,2
2,0,5.39,4,1,4,8.99,0,2,2,1.08,3,0
2,1,9.15,58,2,4,17.99,1,0,2,0.16,5,4
2,2,1.77,56,3,2,13.99,1,2,5,0.03,4,2
2,0,25.25,25,1,3,8.99,0,2,3,0.97,1,1
2,0,5.56,48,0,0,8.99,1,4,1,0.11,5,2
2,1,6.27,53,3,0,17.99,1,1,5,0.12,5,4
2,1,9.96,51,4,4,17.99,1,3,3,0.19,3,2
0,2,0.02,36,5,3,13.99,1,3,3,0.0,2,2
1,0,20.0,45,2,0,8.99,1,0,2,0.43,5,2
0,1,3.99,25,5,3,17.99,1,1,5,0.15,2,2
1,2,2.31,29,4,1,13.99,1,3,2,0.08,5,2
0,2,10.33,42,2,4,13.99,1,2,3,0.24,0,1
2,1,0.55,3,0,0,17.99,1,2,1,0.14,2,0
0,2,9.14,48,5,1,13.99,0,2,5,0.19,0,1
0,0,4.37,46,2,3,8.99,1,4,1,0.09,0,3
1,2,10.42,28,5,1,13.99,0,1,1,0.36,1,4
0,2,3.08,58,1,3,13.99,1,4,1,0.05,5,0
0,2,1.86,52,1,4,13.99,1,3,3,0.04,1,0
0,2,6.5,12,1,4,13.99,0,1,4,0.5,6,0
2,0,9.65,12,3,0,8.99,0,1,5,0.74,2,1
0,1,0.1,24,0,2,17.99,0,2,5,0.0,6,3
2,1,33.47,29,2,1,17.99,0,4,3,1.12,5,4
0,1,4.67,9,4,3,17.99,1,1,3,0.47,6,0
0,1,1.73,22,4,1,17.99,1,0,3,0.08,6,3
1,0,0.25,29,2,4,8.99,1,3,2,0.01,1,4
1,2,0.49,44,2,3,13.99,1,3,3,0.01,5,2
2,0,1.25,27,5,0,8.99,1,0,2,0.04,0,4
0,0,11.36,22,0,1,8.99,0,4,2,0.49,4,4
2,2,19.9,31,5,4,13.99,0,4,2,0.62,5,0
2,2,4.41,48,1,2,13.99,1,3,5,0.09,6,1
0,2,9.16,47,5,0,13.99,1,1,5,0.19,0,0
1,2,15.37,34,2,1,13.99,0,4,5,0.44,0,0
0,2,4.56,37,5,3,13.99,1,4,2,0.12,3,1
0,0,7.65,49,2,0,8.99,1,2,1,0.15,3,3
0,2,6.87,27,0,4,13.99,0,3,4,0.25,5,4
0,2,30.07,34,1,3,13.99,0,2,4,0.86,6,0
1,0,2.22,12,1,1,8.99,1,4,3,0.17,5,1
1,1,13.17,37,5,4,17.99,0,0,4,0.35,0,4
0,2,13.88,57,4,1,13.99,1,1,5,0.24,1,2
2,2,1.55,30,1,1,13.99,1,0,3,0.05,2,2
2,2,11.4,42,3,0,13.99,1,1,4,0.27,0,4
1,2,6.6,55,2,0,13.99,1,3,2,0.12,2,4
0,1,8.29,28,2,3,17.99,0,1,5,0.29,3,3
1,2,4.38,25,0,4,13.99,1,0,1,0.17,5,2
2,0,14.16,45,2,1,8.99,1,0,4,0.31,5,2
2,1,4.96,34,2,3,17.99,1,1,3,0.14,2,0
1,2,18.14,45,2,0,13.99,1,0,2,0.39,6,0
2,2,19.87,41,5,2,13.99,0,0,5,0.47,5,2
1,2,25.89,58,3,0,13.99,0,2,1,0.44,2,2
0,2,1.13,12,1,1,13.99,1,0,2,0.09,5,2
2,1,11.15,60,4,0,17.99,0,4,4,0.18,2,0
0,1,2.92,32,5,4,17.99,1,1,2,0.09,6,4
2,0,2.65,30,0,3,8.99,1,3,1,0.09,2,0
0,1,7.43,10,2,4,17.99,0,2,4,0.68,3,3
1,2,5.61,56,2,1,13.99,1,2,1,0.1,4,2
0,2,0.32,58,1,2,13.99,1,3,1,0.01,1,4
0,0,8.94,6,3,0,8.99,0,1,5,1.28,0,4
1,0,11.25,59,5,2,8.99,1,2,2,0.19,0,4
2,1,14.15,58,2,3,17.99,1,4,1,0.24,5,4
1,1,0.44,45,5,0,17.99,1,2,1,0.01,6,2
1,2,4.05,45,1,2,13.99,1,3,4,0.09,6,2
2,2,18.23,26,0,0,13.99,0,4,2,0.68,4,4
0,2,6.42,17,2,4,13.99,0,1,4,0.36,0,2
0,1,14.39,38,1,4,17.99,1,0,3,0.37,1,2
0,2,1.12,60,1,0,13.99,1,4,5,0.02,4,4
0,2,8.45,28,3,1,13.99,0,3,2,0.29,0,2
1,2,0.89,25,5,3,13.99,1,0,2,0.03,0,4
0,1,7.21,42,0,4,17.99,1,4,2,0.17,0,0
1,0,0.75,10,5,2,8.99,1,3,3,0.07,6,4
1,1,25.23,53,0,2,17.99,0,1,2,0.47,6,0
2,0,4.68,25,0,4,8.99,1,4,5,0.18,0,0
0,2,6.2,5,4,0,13.99,0,3,4,1.03,2,2
2,2,13.53,15,2,4,13.99,0,2,4,0.85,1,0
0,1,0.17,58,5,0,17.99,1,3,5,0.0,4,0
0,1,30.61,35,2,3,17.99,0,2,3,0.85,5,0
0,2,4.53,16,2,1,13.99,1,1,2,0.27,4,1
1,2,2.41,4,1,4,13.99,0,2,2,0.48,0,2
2,2,10.19,22,2,3,13.99,0,4,3,0.44,4,2
2,1,4.13,58,3,0,17.99,1,1,3,0.07,0,0
1,2,6.08,44,0,2,13.99,1,1,1,0.14,3,3
1,1,33.13,27,3,3,17.99,0,1,4,1.18,6,2
1,2,5.06,25,1,3,13.99,0,3,4,0.19,2,3
1,0,7.0,39,1,3,8.99,1,2,2,0.17,6,1
2,0,21.91,52,3,0,8.99,1,3,5,0.41,1,0
0,2,21.44,47,2,3,13.99,1,1,1,0.45,1,2
1,2,0.33,14,4,0,13.99,1,3,2,0.02,1,2
2,2,2.06,59,1,2,13.99,1,1,2,0.03,5,4
0,0,11.07,54,2,1,8.99,1,0,4,0.2,3,4
1,2,15.65,27,3,3,13.99,0,3,2,0.56,3,0
0,2,5.21,33,1,0,13.99,1,1,4,0.15,2,0
0,0,4.69,25,2,4,8.99,1,3,4,0.18,5,0
1,1,2.24,58,0,1,17.99,1,2,4,0.04,2,0
0,2,26.88,55,1,3,13.99,0,4,4,0.48,5,2
0,2,2.84,18,4,4,13.99,1,3,3,0.15,4,2
2,0,9.97,37,3,3,8.99,1,0,1,0.26,3,4
1,1,9.36,15,2,3,17.99,0,1,5,0.58,0,1
0,2,0.89,18,2,4,13.99,1,4,1,0.05,0,4
2,2,1.17,36,2,1,13.99,1,4,1,0.03,1,4
1,0,1.25,44,5,2,8.99,1,0,1,0.03,6,0
1,1,13.19,55,5,0,17.99,1,1,3,0.24,1,1
2,0,1.25,3,1,4,8.99,1,2,5,0.31,1,2
0,0,1.2,32,3,3,8.99,1,0,2,0.04,1,2
1,2,7.38,26,5,0,13.99,0,2,1,0.27,6,4
0,1,3.59,53,1,4,17.99,1,1,3,0.07,5,4
0,2,4.17,38,5,2,13.99,1,1,1,0.11,4,4
0,1,15.26,49,3,4,17.99,1,0,1,0.31,6,4
1,2,2.7,31,1,3,13.99,1,2,4,0.08,6,2
0,1,3.82,34,1,3,17.99,1,3,1,0.11,4,2
1,0,6.7,48,3,2,8.99,1,0,4,0.14,6,4
0,2,12.08,17,5,0,13.99,0,0,4,0.67,4,2
2,1,10.89,31,5,4,17.99,0,4,5,0.34,3,0
2,2,1.23,4,5,1,13.99,0,0,5,0.25,5,2
1,0,0.76,28,1,1,8.99,1,4,3,0.03,3,3
1,1,6.15,42,5,2,17.99,1,3,2,0.14,3,4
0,0,6.01,43,1,0,8.99,1,1,1,0.14,6,0
0,2,8.21,22,4,2,13.99,0,4,5,0.36,0,0
2,0,11.01,44,2,0,8.99,1,0,1,0.24,6,2
2,0,0.21,34,5,1,8.99,1,2,5,0.01,4,2
1,2,1.22,9,3,0,13.99,0,2,5,0.12,0,4
0,0,9.81,39,4,3,8.99,1,4,5,0.25,6,0
2,1,3.15,51,1,4,17.99,1,2,5,0.06,6,2
1,0,1.1,2,5,1,8.99,1,4,5,0.37,5,2
0,2,32.18,29,5,0,13.99,0,4,1,1.07,0,4
1,1,3.58,4,2,0,17.99,0,3,1,0.72,6,4
1,0,1.07,47,2,2,8.99,1,4,2,0.02,0,1
1,2,14.46,28,4,1,13.99,0,1,2,0.5,4,2
0,0,2.44,55,0,4,8.99,1,1,1,0.04,1,2
2,1,6.14,7,2,0,17.99,0,1,4,0.77,2,4
2,1,12.9,38,4,1,17.99,0,0,4,0.33,5,2
2,2,5.31,25,1,3,13.99,0,0,3,0.2,1,3
2,0,2.36,46,3,3,8.99,1,0,2,0.05,5,4
1,1,0.24,20,4,3,17.99,1,3,1,0.01,6,1
1,1,18.88,34,1,3,17.99,0,4,4,0.54,4,1
2,1,8.28,59,5,3,17.99,1,3,3,0.14,2,1
1,1,29.48,60,0,1,17.99,0,3,3,0.48,3,3
1,2,8.39,8,4,0,13.99,0,1,5,0.93,0,0
0,1,26.28,23,2,0,17.99,0,2,1,1.09,3,4
1,1,3.79,2,1,1,17.99,0,0,3,1.26,6,2
0,1,3.45,3,0,0,17.99,0,1,3,0.86,4,0
1,0,19.82,43,5,2,8.99,1,4,2,0.45,1,0
0,1,4.78,18,4,2,17.99,1,3,4,0.25,6,4
2,1,32.54,45,5,4,17.99,0,1,4,0.71,2,1
2,2,4.64,21,3,1,13.99,1,2,3,0.21,2,3
1,2,2.71,22,2,2,13.99,1,1,3,0.12,3,4
1,0,22.24,47,3,1,8.99,1,2,3,0.46,0,0
0,0,5.64,36,2,4,8.99,1,3,5,0.15,4,2
1,1,0.01,16,0,3,17.99,0,4,5,0.0,4,2
1,1,2.83,58,3,3,17.99,1,3,4,0.05,5,2
1,1,9.29,20,0,4,17.99,0,2,4,0.44,1,4
0,2,30.59,37,1,4,13.99,0,4,1,0.81,1,2
1,1,12.28,43,0,3,17.99,0,4,4,0.28,1,4
0,1,3.92,7,3,3,17.99,1,1,2,0.49,1,2
0,0,4.12,9,5,4,8.99,1,0,5,0.41,5,2
1,2,24.88,36,3,2,13.99,0,3,3,0.67,1,0
1,1,12.73,59,0,3,17.99,0,4,5,0.21,2,4
2,1,2.98,12,2,1,17.99,1,2,2,0.23,0,0
1,1,17.42,40,5,0,17.99,1,4,3,0.42,3,3
1,2,3.71,54,5,0,13.99,1,1,5,0.07,0,0
2,0,8.34,33,2,3,8.99,1,0,1,0.25,2,2
0,2,5.93,41,2,2,13.99,0,4,4,0.14,0,4
0,0,19.32,36,3,4,8.99,1,4,3,0.52,1,2
0,2,8.53,48,3,4,13.99,0,2,4,0.17,5,2
0,2,6.13,9,3,2,13.99,0,3,3,0.61,6,4
1,0,4.35,39,5,1,8.99,1,2,1,0.11,0,2
0,0,2.39,26,2,2,8.99,1,3,3,0.09,4,2
0,1,5.25,53,4,4,17.99,1,2,2,0.1,1,4
2,2,16.52,56,1,0,13.99,1,3,5,0.29,6,1
2,2,8.57,40,4,4,13.99,1,4,3,0.21,3,1
0,2,1.69,12,0,2,13.99,1,2,3,0.13,3,0
1,1,5.04,28,2,1,17.99,0,2,3,0.17,6,4
1,1,2.81,32,2,0,17.99,1,3,2,0.09,1,0
1,1,19.56,58,2,2,17.99,1,0,1,0.33,0,0
0,2,10.88,30,5,3,13.99,0,3,5,0.35,5,1
2,0,5.74,48,5,3,8.99,1,3,5,0.12,1,1
1,1,8.49,7,5,1,17.99,0,1,1,1.06,6,0
1,2,14.29,35,5,0,13.99,0,2,5,0.4,6,0
0,2,18.04,49,5,3,13.99,0,4,4,0.36,5,0
0,1,17.83,45,2,3,17.99,1,2,1,0.39,3,0
0,1,9.96,17,3,3,17.99,0,3,4,0.55,4,3
0,1,28.72,40,5,1,17.99,0,3,2,0.7,5,4
2,2,26.66,55,3,0,13.99,0,4,2,0.48,1,4
0,0,0.33,35,4,2,8.99,1,0,1,0.01,0,2
2,0,29.0,23,4,4,8.99,0,3,4,1.21,0,2
0,0,1.88,46,1,0,8.99,1,1,4,0.04,6,4
0,1,5.81,29,1,1,17.99,0,4,2,0.19,3,2
1,0,23.44,40,3,3,8.99,0,3,4,0.57,4,0
2,1,4.79,49,0,3,17.99,1,3,4,0.1,0,2
0,0,24.97,23,5,2,8.99,0,0,1,1.04,6,2
1,0,12.84,42,3,2,8.99,1,4,4,0.3,6,4
0,0,18.68,51,5,4,8.99,1,4,3,0.36,6,4
1,1,2.7,51,2,4,17.99,1,1,5,0.05,4,4
0,1,16.27,34,1,2,17.99,1,1,3,0.46,3,4
1,0,1.98,53,2,1,8.99,1,1,5,0.04,2,0
2,1,25.21,50,2,2,17.99,0,0,4,0.49,3,1
2,1,2.45,51,5,1,17.99,1,2,5,0.05,0,2
1,0,7.67,27,0,4,8.99,0,0,3,0.27,1,0
2,2,2.11,24,0,2,13.99,1,1,4,0.08,1,0
1,0,22.69,43,5,2,8.99,0,4,2,0.52,3,2
1,2,0.53,32,1,2,13.99,1,0,5,0.02,3,2
1,2,9.97,10,1,2,13.99,0,0,5,0.91,0,2
0,2,2.44,11,4,1,13.99,1,3,5,0.2,2,0
2,1,18.15,40,3,2,17.99,0,4,4,0.44,3,2
0,2,32.06,24,2,0,13.99,0,2,3,1.28,2,2
1,0,8.25,27,2,4,8.99,0,0,5,0.29,1,4
1,1,1.42,50,1,2,17.99,1,3,3,0.03,1,4
1,2,12.79,36,0,4,13.99,0,0,5,0.35,2,0
0,2,5.74,6,4,2,13.99,0,0,3,0.82,3,0
0,1,2.99,59,1,3,17.99,1,2,3,0.05,0,4
0,2,15.89,21,4,0,13.99,0,3,4,0.72,6,0
1,0,11.24,37,1,4,8.99,1,1,4,0.3,4,4
0,0,1.07,5,5,3,8.99,1,0,4,0.18,0,2
2,2,9.88,25,2,2,13.99,0,0,3,0.38,0,1
2,1,3.8,58,0,0,17.99,1,2,4,0.06,1,2
0,2,3.47,36,5,4,13.99,1,1,4,0.09,5,2
1,0,1.64,32,2,1,8.99,1,4,5,0.05,3,0
1,2,10.47,50,0,2,13.99,1,1,4,0.21,6,4
2,0,18.23,47,1,4,8.99,1,2,4,0.38,5,4
2,1,16.09,30,2,0,17.99,0,1,1,0.52,4,2
1,2,11.89,52,2,1,13.99,1,2,1,0.22,5,2
2,0,2.95,40,3,2,8.99,1,1,1,0.07,2,1
2,1,25.84,59,3,4,17.99,0,4,3,0.43,1,0
1,1,14.53,29,5,3,17.99,0,0,2,0.48,4,2
1,0,9.42,19,5,2,8.99,1,4,1,0.47,2,0
0,1,5.81,45,1,1,17.99,1,1,2,0.13,1,4
0,0,4.76,41,1,0,8.99,1,4,3,0.11,5,0
0,1,1.22,50,2,1,17.99,1,1,3,0.02,6,3
0,1,3.93,30,3,4,17.99,0,2,4,0.13,2,0
2,1,5.97,57,4,0,17.99,0,0,5,0.1,0,0
2,2,9.91,14,2,1,13.99,0,0,3,0.66,2,0
1,0,4.0,26,0,0,8.99,1,3,2,0.15,4,4
2,2,12.39,31,2,3,13.99,1,4,3,0.39,1,0
0,0,3.68,60,5,1,8.99,1,2,4,0.06,0,3
1,2,10.5,55,5,2,13.99,0,2,5,0.19,4,1
2,0,28.75,39,2,4,8.99,0,2,4,0.72,0,2
2,1,6.46,27,0,3,17.99,0,2,5,0.23,3,4
2,2,4.44,29,5,4,13.99,0,2,4,0.15,0,2
2,2,3.31,35,2,0,13.99,1,1,2,0.09,5,4
1,2,0.91,39,3,1,13.99,1,1,2,0.02,1,0
1,0,10.45,38,2,4,8.99,1,4,4,0.27,6,2
0,1,8.77,50,1,4,17.99,1,0,3,0.17,3,4
0,1,9.11,40,3,3,17.99,1,4,3,0.22,5,4
2,0,12.54,26,3,4,8.99,0,2,2,0.46,6,4
2,2,18.76,34,2,4,13.99,0,0,2,0.54,5,4
1,2,0.18,50,0,0,13.99,1,4,4,0.0,4,0
2,1,1.43,60,1,1,17.99,1,2,1,0.02,5,2
0,1,5.94,23,4,2,17.99,0,3,5,0.25,4,1
1,0,8.06,24,0,3,8.99,0,4,4,0.32,6,2
2,1,11.77,18,5,1,17.99,0,1,1,0.62,1,2
0,1,2.25,53,2,2,17.99,1,3,2,0.04,5,0
2,2,10.72,40,1,3,13.99,1,2,3,0.26,1,4
2,2,2.77,8,0,3,13.99,1,3,4,0.31,4,4
2,2,13.19,10,3,4,13.99,0,3,2,1.2,0,2
0,1,2.34,54,5,2,17.99,1,0,4,0.04,2,1
1,1,4.12,28,4,2,17.99,1,4,1,0.14,3,0
1,1,3.84,15,0,2,17.99,0,4,4,0.24,2,0
1,0,17.29,49,3,4,8.99,1,4,3,0.35,4,0
1,0,7.29,18,1,1,8.99,0,4,2,0.38,6,2
1,0,2.05,59,3,3,8.99,1,2,5,0.03,0,0
2,1,8.18,43,2,0,17.99,1,4,1,0.19,4,4
0,0,1.75,52,0,3,8.99,1,1,5,0.03,3,0
1,0,24.36,32,4,1,8.99,0,1,3,0.74,6,2
2,2,5.07,20,1,4,13.99,0,0,5,0.24,2,2
1,2,17.01,47,5,1,13.99,1,1,2,0.35,3,1
1,0,0.14,16,5,2,8.99,1,3,1,0.01,3,2
2,1,23.9,38,3,3,17.99,0,2,1,0.61,5,2
0,1,4.12,35,3,1,17.99,1,3,2,0.11,1,4
0,1,29.83,32,3,0,17.99,0,1,4,0.9,3,4
